1
1
1
Year	Mnth	Day	Pumping	DAEV	DAPR	DAWM	EVAP	MDEV	MDPR	MDWM	MNPN	MXPN	prcp(mm/day)	SN32	SNOW	SNWD	SX32	tmax(C)_daymet	tmin(C)_daymet	TOBS	WDMV
2004	7	27	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	94.0	89.0	74.0	75.0	16.2
2004	7	28	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	100.0	90.0	72.0	73.0	26.7
2004	7	29	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	103.0	92.0	72.0	73.0	19.3
2004	7	30	96192	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.05	85.0	0.0	0.0	104.0	95.0	73.0	75.0	19.3
2004	7	31	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.39	82.0	0.0	0.0	90.0	89.0	74.0	75.0	8.7
2004	8	1	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.04	84.0	0.0	0.0	96.0	93.0	75.0	75.0	11.8
2004	8	2	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.43	83.0	0.0	0.0	96.0	94.0	75.0	78.0	18.0
2004	8	3	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	90.0	90.0	72.0	73.0	14.9
2004	8	4	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	94.0	92.0	72.0	74.0	16.2
2004	8	5	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	95.0	95.0	74.0	78.0	14.9
2004	8	6	96192	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	98.0	95.0	75.0	75.0	31.7
2004	8	7	96192	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	100.0	90.0	70.0	77.0	47.2
2004	8	8	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	101.0	93.0	70.0	74.0	23.0
2004	8	9	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.02	82.0	0.0	0.0	98.0	91.0	74.0	75.0	21.1
2004	8	10	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	1.56	81.0	0.0	0.0	91.0	90.0	74.0	76.0	14.9
2004	8	11	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56	78.0	0.0	0.0	82.0	82.0	72.0	74.0	9.9
2004	8	12	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.2	78.0	0.0	0.0	85.0	86.0	71.0	72.0	14.3
2004	8	13	96192	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	92.0	88.0	64.0	64.0	51.0
2004	8	14	96192	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	87.0	81.0	60.0	60.0	62.1
2004	8	15	96192	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	87.0	82.0	60.0	63.0	47.8
2004	8	16	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	93.0	87.0	63.0	66.0	29.2
2004	8	17	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	96.0	89.0	66.0	67.0	16.2
2004	8	18	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	95.0	89.0	66.0	66.0	14.3
2004	8	19	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	97.0	90.0	66.0	68.0	14.3
2004	8	20	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	100.0	93.0	68.0	76.0	13.0
2004	8	21	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	1.42	81.0	0.0	0.0	99.0	91.0	72.0	73.0	29.2
2004	8	22	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.73	79.0	0.0	0.0	91.0	89.0	71.0	72.0	14.9
2004	8	23	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.17	78.0	0.0	0.0	93.0	90.0	69.0	72.0	14.9
2004	8	24	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.05	78.0	0.0	0.0	89.0	90.0	71.0	71.0	9.9
2004	8	25	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	92.0	91.0	71.0	74.0	16.2
2004	8	26	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	92.0	93.0	72.0	72.0	14.9
2004	8	27	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	92.0	92.0	72.0	74.0	11.8
2004	8	28	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	98.0	96.0	74.0	75.0	13.0
2004	8	29	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.04	80.0	0.0	0.0	94.0	93.0	72.0	72.0	16.8
2004	8	30	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	97.0	93.0	72.0	74.0	14.3
2004	8	31	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.06	79.0	0.0	0.0	90.0	88.0	71.0	72.0	13.0
2004	9	1	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.01	77.0	0.0	0.0	86.0	85.0	69.0	69.0	13.0
2004	9	2	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	94.0	90.0	69.0	70.0	18.0
2004	9	3	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15	78.0	0.0	0.0	91.0	92.0	70.0	71.0	11.2
2004	9	4	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	1.01	77.0	0.0	0.0	84.0	88.0	71.0	72.0	13.0
2004	9	5	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	89.0	90.0	71.0	72.0	24.9
2004	9	6	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	89.0	92.0	71.0	74.0	49.7
2004	9	7	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	87.0	92.0	74.0	77.0	93.2
2004	9	8	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	91.0	90.0	71.0	71.0	47.8
2004	9	9	96192	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	96.0	90.0	71.0	71.0	21.1
2004	9	10	96192	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	98.0	92.0	71.0	72.0	14.3
2004	9	11	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	99.0	93.0	71.0	73.0	18.0
2004	9	12	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.65	78.0	0.0	0.0	94.0	90.0	71.0	71.0	13.0
2004	9	13	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.17	78.0	0.0	0.0	86.0	87.0	71.0	72.0	14.9
2004	9	14	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	1.78	75.0	0.0	0.0	84.0	86.0	70.0	71.0	18.0
2004	9	15	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	83.0	85.0	71.0	75.0	24.9
2004	9	16	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.85	75.0	0.0	0.0	75.0	80.0	73.0	76.0	156.0
2004	9	17	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.01	74.0	0.0	0.0	77.0	83.0	72.0	72.0	77.1
2004	9	18	96192	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	87.0	92.0	69.0	72.0	21.7
2004	9	19	96192	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	87.0	90.0	62.0	62.0	34.2
2004	9	20	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	89.0	89.0	62.0	64.0	21.7
2004	9	21	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	86.0	84.0	64.0	65.0	32.9
2004	9	22	96192	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	89.0	87.0	65.0	68.0	36.0
2004	9	23	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	87.0	88.0	68.0	71.0	24.9
2004	9	24	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	85.0	85.0	66.0	66.0	16.2
2004	9	25	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	92.0	90.0	66.0	67.0	18.0
2004	9	26	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	90.0	89.0	67.0	67.0	37.3
2004	9	27	96192	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	92.0	89.0	67.0	69.0	70.8
2004	9	28	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	92.0	88.0	69.0	69.0	32.9
2004	9	29	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	93.0	89.0	67.0	67.0	24.2
2004	9	30	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	88.0	86.0	64.0	64.0	18.0
2004	10	1	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	91.0	87.0	64.0	64.0	18.0
2004	10	2	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	91.0	88.0	64.0	68.0	16.8
2004	10	3	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	92.0	89.0	67.0	70.0	16.8
2004	10	4	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	92.0	90.0	69.0	70.0	21.1
2004	10	5	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	94.0	90.0	70.0	70.0	24.2
2004	10	6	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	86.0	88.0	66.0	66.0	13.0
2004	10	7	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	89.0	88.0	66.0	68.0	21.1
2004	10	8	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	83.0	82.0	68.0	68.0	31.1
2004	10	9	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.25	75.0	0.0	0.0	81.0	76.0	68.0	68.0	24.2
2004	10	10	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.5	70.0	0.0	0.0	74.0	74.0	67.0	67.0	24.2
2004	10	11	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	1.19	72.0	0.0	0.0	73.0	74.0	67.0	72.0	31.7
2004	10	12	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.02	71.0	0.0	0.0	82.0	84.0	66.0	67.0	18.0
2004	10	13	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	82.0	82.0	61.0	61.0	47.2
2004	10	14	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	77.0	79.0	60.0	60.0	31.7
2004	10	15	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.06	60.0	0.0	0.0	71.0	74.0	54.0	54.0	52.8
2004	10	16	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	72.0	71.0	50.0	52.0	29.8
2004	10	17	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	77.0	81.0	51.0	61.0	16.2
2004	10	18	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	81.0	83.0	61.0	64.0	19.3
2004	10	19	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	78.0	82.0	64.0	76.0	55.3
2004	10	20	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	82.0	85.0	75.0	75.0	65.2
2004	10	21	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	86.0	88.0	73.0	75.0	14.9
2004	10	22	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	89.0	86.0	72.0	72.0	16.2
2004	10	23	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	83.0	86.0	66.0	69.0	16.2
2004	10	24	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	80.0	82.0	69.0	75.0	28.0
2004	10	25	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.41	74.0	0.0	0.0	82.0	84.0	71.0	72.0	19.9
2004	10	26	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.01	73.0	0.0	0.0	81.0	85.0	68.0	68.0	13.0
2004	10	27	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	83.0	85.0	67.0	67.0	14.9
2004	10	28	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	78.0	82.0	63.0	64.0	9.9
2004	10	29	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	81.0	83.0	63.0	63.0	14.9
2004	10	30	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	81.0	84.0	63.0	66.0	16.8
2004	10	31	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	83.0	85.0	66.0	67.0	21.7
2004	11	1	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	84.0	86.0	67.0	71.0	19.3
2004	11	2	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	72.0	0.0	0.0	83.0	86.0	71.0	76.0	41.0
2004	11	3	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	1.56	75.0	0.0	0.0	80.0	84.0	70.0	77.0	51.0
2004	11	4	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92	72.0	0.0	0.0	79.0	83.0	64.0	64.0	49.7
2004	11	5	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	73.0	68.0	49.0	50.0	78.3
2004	11	6	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	69.0	68.0	42.0	43.0	41.0
2004	11	7	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	68.0	72.0	43.0	48.0	19.9
2004	11	8	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	69.0	76.0	48.0	56.0	11.8
2004	11	9	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	70.0	76.0	49.0	50.0	51.0
2004	11	10	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	68.0	77.0	50.0	53.0	26.7
2004	11	11	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.79	56.0	0.0	0.0	67.0	71.0	53.0	64.0	31.7
2004	11	12	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.01	64.0	0.0	0.0	71.0	75.0	58.0	58.0	24.2
2004	11	13	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	68.0	67.0	53.0	54.0	54.1
2004	11	14	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	61.0	61.0	54.0	58.0	42.9
2004	11	15	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	66.0	69.0	54.0	54.0	37.9
2004	11	16	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	66.0	70.0	49.0	50.0	19.3
2004	11	17	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	66.0	74.0	48.0	49.0	16.2
2004	11	18	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	63.0	74.0	49.0	52.0	11.8
2004	11	19	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.31	56.0	0.0	0.0	65.0	73.0	52.0	64.0	23.0
2004	11	20	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.11	62.0	0.0	0.0	72.0	77.0	61.0	62.0	18.0
2004	11	21	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.41	64.0	0.0	0.0	68.0	70.0	61.0	65.0	14.3
2004	11	22	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	73.0	82.0	64.0	65.0	21.7
2004	11	23	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55	66.0	0.0	0.0	72.0	78.0	65.0	66.0	14.3
2004	11	24	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.44	67.0	0.0	0.0	74.0	80.0	66.0	73.0	60.3
2004	11	25	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05	57.0	0.0	0.0	73.0	74.0	46.0	46.0	80.2
2004	11	26	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	61.0	56.0	35.0	36.0	31.1
2004	11	27	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	60.0	66.0	36.0	65.0	24.9
2004	11	28	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	1.24	53.0	0.0	0.0	65.0	72.0	47.0	47.0	60.3
2004	11	29	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	61.0	65.0	44.0	49.0	24.9
2004	11	30	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	62.0	71.0	49.0	66.0	24.9
2004	12	1	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.28	57.0	0.0	0.0	67.0	76.0	47.0	47.0	93.8
2004	12	2	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	58.0	58.0	39.0	41.0	69.0
2004	12	3	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	57.0	59.0	39.0	40.0	16.2
2004	12	4	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.12	48.0	0.0	0.0	57.0	63.0	40.0	51.0	16.8
2004	12	5	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	59.0	61.0	51.0	59.0	11.2
2004	12	6	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12	57.0	0.0	0.0	62.0	69.0	59.0	66.0	6.8
2004	12	7	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.02	61.0	0.0	0.0	69.0	77.0	65.0	71.0	62.8
2004	12	8	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.12	60.0	0.0	0.0	71.0	75.0	53.0	54.0	32.9
2004	12	9	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.03	59.0	0.0	0.0	64.0	72.0	54.0	71.0	29.8
2004	12	10	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.11	62.0	0.0	0.0	69.0	74.0	59.0	59.0	60.3
2004	12	11	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	65.0	68.0	40.0	41.0	62.8
2004	12	12	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	58.0	56.0	35.0	35.0	36.0
2004	12	13	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.01	46.0	0.0	0.0	56.0	63.0	35.0	60.0	49.1
2004	12	14	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	59.0	64.0	35.0	35.0	57.8
2004	12	15	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	49.0	46.0	28.0	28.0	62.1
2004	12	16	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	48.0	54.0	28.0	33.0	31.7
2004	12	17	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	50.0	59.0	33.0	40.0	19.9
2004	12	18	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	50.0	60.0	34.0	35.0	16.8
2004	12	19	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	53.0	63.0	35.0	43.0	21.7
2004	12	20	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	51.0	58.0	26.0	26.0	90.7
2004	12	21	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	48.0	50.0	26.0	45.0	69.0
2004	12	22	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.12	43.0	0.0	0.0	56.0	72.0	45.0	62.0	37.9
2004	12	23	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	2.13	51.0	0.0	0.0	59.0	68.0	34.0	34.0	72.1
2004	12	24	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	51.0	42.0	28.0	28.0	98.2
2004	12	25	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	39.0	0.0	0.0	41.0	35.0	28.0	33.0	75.8
2004	12	26	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	37.0	0.0	0.0	39.0	39.0	29.0	30.0	55.3
2004	12	27	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	45.0	53.0	30.0	33.0	31.1
2004	12	28	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	48.0	57.0	33.0	39.0	23.0
2004	12	29	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	57.0	67.0	39.0	45.0	19.9
2004	12	30	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	57.0	72.0	45.0	49.0	19.3
2004	12	31	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	58.0	70.0	49.0	54.0	16.2
2005	1	1	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	61.0	74.0	54.0	58.0	19.9
2005	1	2	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	64.0	73.0	56.0	56.0	16.8
2005	1	3	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	64.0	77.0	54.0	55.0	18.0
2005	1	4	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	64.0	76.0	53.0	54.0	19.3
2005	1	5	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	66.0	76.0	53.0	53.0	26.7
2005	1	6	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.06	57.0	0.0	0.0	66.0	76.0	53.0	66.0	70.2
2005	1	7	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	68.0	72.0	56.0	60.0	24.9
2005	1	8	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.85	61.0	0.0	0.0	70.0	77.0	60.0	66.0	52.2
2005	1	9	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.04	59.0	0.0	0.0	67.0	69.0	49.0	50.0	37.3
2005	1	10	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.02	58.0	0.0	0.0	63.0	64.0	49.0	58.0	44.1
2005	1	11	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	66.0	71.0	55.0	59.0	44.7
