00000006	2011	12	21	7.053250904	A	
00000006	2011	12	22	13.33722787	A	
00000006	2011	12	23	24.16015703	A	
00000006	2011	12	24	19.96100682	A	
00000006	2011	12	25	16.22082526	A	
00000006	2011	12	26	13.17086648	A	
00000006	2011	12	27	13.86108926	A	
00000006	2011	12	28	15.97187312	A	
00000006	2011	12	29	13.87406781	A	
00000006	2011	12	30	11.4777559	A	
00000006	2011	12	31	9.408267432	A	
00000006	2012	1	1	8.009802069	A	
00000006	2012	1	2	7.229287209	A	
00000006	2012	1	3	6.549447268	A	
00000006	2012	1	4	6.046259215	A	
00000006	2012	1	5	5.801410956	A	
00000006	2012	1	6	5.670445608	A	
00000006	2012	1	7	5.584571737	A	
00000006	2012	1	8	5.543019864	A	
00000006	2012	1	9	5.553638676	A	
00000006	2012	1	10	5.654748234	A	
00000006	2012	1	11	5.94653472	A	
00000006	2012	1	12			
00000006	2012	1	13	6.707227798	A	
00000006	2012	1	14	6.056262444	A	
00000006	2012	1	15	5.652747588	A	
00000006	2012	1	16	5.69876244	A	
00000006	2012	1	17	5.441980259	A	
00000006	2012	1	18	8.656691516	A	
00000006	2012	1	19	12.11606449	A	
00000006	2012	1	20	10.66482685	A	
00000006	2012	1	21	9.99348196	A	
00000006	2012	1	22	12.5325579	A	
00000006	2012	1	23	15.00320149	A	
00000006	2012	1	24	21.71429067	A	
00000006	2012	1	25	15.15658433	A	
00000006	2012	1	26	13.39268167	A	
00000006	2012	1	27	18.12631208	A	
00000006	2012	1	28	17.12224442	A	
00000006	2012	1	29	13.97374101	A	
00000006	2012	1	30	11.44589947	A	
00000006	2012	1	31	9.53923278	A	
00000006	2012	2	1	8.771782276	A	
00000006	2012	2	2	9.506196476	A	
00000006	2012	2	3	9.81650176	A	
00000006	2012	2	4	9.302079312	A	
00000006	2012	2	5	8.785297128	A	
00000006	2012	2	6	8.21778062	A	
00000006	2012	2	7	7.729315268	A	
00000006	2012	2	8	7.365915924	A	
00000006	2012	2	9	6.975379616	A	
00000006	2012	2	10	6.693391164	A	
00000006	2012	2	11	6.464328219	A	
00000006	2012	2	12	6.24740106	A	
00000006	2012	2	13	6.03502482	A	
00000006	2012	2	14	6.197846604	A	
00000006	2012	2	15	6.97891922	A	
00000006	2012	2	16	8.938269579	A	
00000006	2012	2	17	13.6015183	A	
00000006	2012	2	18	15.56933293	A	
00000006	2012	2	19	54.85206332	A	
00000006	2012	2	20	44.834984	A	
00000006	2012	2	21	30.77095744	A	
00000006	2012	2	22	26.83373792	A	
00000006	2012	2	23	21.48893588	A	
00000006	2012	2	24	15.50732691	A	
00000006	2012	2	25	12.97146879	A	
00000006	2012	2	26	11.29841597	A	
00000006	2012	2	27	10.75300916	A	
00000006	2012	2	28	10.76157603	A	
00000006	2012	2	29	10.15835569	A	
00000006	2012	3	1	10.1728219	A	
00000006	2012	3	2	11.81058128	A	
00000006	2012	3	3	15.19905958	A	
00000006	2012	3	4	26.81721977	A	
00000006	2012	3	5	18.40476093	A	
00000006	2012	3	6	14.07700511	A	
00000006	2012	3	7	11.67833346	A	
00000006	2012	3	8	10.38365918	A	
00000006	2012	3	9	9.755148624	A	
00000006	2012	3	10	9.681996808	A	
00000006	2012	3	11	9.191643667	A	
00000006	2012	3	12	8.917442344	A	
00000006	2012	3	13	8.720404388	A	
00000006	2012	3	14	8.499769072	A	
00000006	2012	3	15	8.290932436	A	
00000006	2012	3	16	7.949642792	A	
00000006	2012	3	17	7.54525586	A	
00000006	2012	3	18	7.168877968	A	
00000006	2012	3	19	6.767722848	A	
00000006	2012	3	20	6.467318195	A	
00000006	2012	3	21	6.155371356	A	
00000006	2012	3	22	5.923366403	A	
00000006	2012	3	23	6.768954014	A	
00000006	2012	3	24	10.99165029	A	
00000006	2012	3	25	10.23961268	A	
00000006	2012	3	26	8.592978644	A	
00000006	2012	3	27	7.40957104	A	
00000006	2012	3	28	6.545907664	A	
00000006	2012	3	29	5.96423274	A	
00000006	2012	3	30	6.623778952	A	
00000006	2012	3	31	16.79306124	A	
00000006	2012	4	1	20.5002065	A	
00000006	2012	4	2	15.77483516	A	
00000006	2012	4	3	12.81100674	A	
00000006	2012	4	4	10.04657602	A	
00000006	2012	4	5	9.015371388	A	
00000006	2012	4	6	12.95377077	A	
00000006	2012	4	7	11.05300342	A	
00000006	2012	4	8	8.909183268	A	
00000006	2012	4	9	7.536996784	A	
00000006	2012	4	10	6.610800404	A	
00000006	2012	4	11	5.847425808	A	
00000006	2012	4	12	5.27400996	A	
00000006	2012	4	13	4.844538008	A	
00000006	2012	4	14	4.51889444	A	
00000006	2012	4	15	4.248704668	A	
00000006	2012	4	16	4.08234328	A	
00000006	2012	4	17	3.907722816	A	
00000006	2012	4	18	4.857516556	A	
00000006	2012	4	19	8.662590856	A	
00000006	2012	4	20	7.850841672	A	
00000006	2012	4	21	6.661534728	A	
00000006	2012	4	22	6.816097436	A	
00000006	2012	4	23	5.997012551	A	
00000006	2012	4	24	4.951400338	A	
00000006	2012	4	25	4.394033626	A	
00000006	2012	4	26	3.971098583	A	
00000006	2012	4	27	3.697706312	A	
00000006	2012	4	28	3.408638652	A	
00000006	2012	4	29	3.09125416	A	
00000006	2012	4	30	2.849145246	A	
00000006	2012	5	1	2.659540459	A	
